"","FIPSTXT","State","County","Markets2009","Markets2016","SNAP","WIC","WICCash","Senior","CreditCards","Produce","Animal","Baked","OtherFood","SNAP1000","WIC1000","WICCash1000","Senior1000","CreditCards1000","Produce1000","Animal1000","Baked1000","OtherFood1000","Difference","Increased","Present_2009","Present_2016","Accepts_SNAP","Accepts_WIC","Accepts_WICCash","Accepts_Senior","Accepts_CreditCards","Sells_Produce","Sells_Animal","Sells_Baked","Sells_OtherFood","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","DistrictofColumbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","NewHampshire","NewJersey","NewMexico","NewYork","NorthCarolina","NorthDakota","Ohio","Oklahoma","Oregon","Pennsylvania","RhodeIsland","SouthCarolina","SouthDakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","WestVirginia","Wisconsin","Wyoming","Midwest","Northeast","South","West","Markets_2009_norm","Markets_2016_norm","SNAP_norm","WIC_norm","WICCash_norm","Senior_norm","CreditCards_norm","Produce_norm","Animal_norm","Baked_norm","OtherFood_norm"
"2875",51111,"VA","Lunenburg",0,0.081,0,0,0,0,1,1,0,0,0,0,0,0,0,0.081,0.081,0,0,0,0.081,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.869,0.783,-0.263,1.187,-1.249,-1.623,-1.305,-0.557,1.048,2.442,0.084
"2876",51113,"VA","Madison",0.073,0.076,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.076,0.076,0.076,0.076,0.003,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.655,-0.372,0.417,0.179,0.085,0.191,-0.712,0.324,2.801,0.83,-1.027
"2877",51115,"VA","Mathews",0.111,0.114,0,0,0,0,1,1,1,1,1,0,0,0,0,0.114,0.114,0.114,0.114,0.114,0.003,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.404,-0.118,-1.012,2.105,-0.691,1.618,1.994,0.069,-0.123,-0.013,-1.338
"2878",51117,"VA","Mecklenburg",0.031,0.032,0,0,0,0,1,1,1,1,1,0,0,0,0,0.032,0.032,0.032,0.032,0.032,0.001,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.909,-1.14,-0.949,-1.204,-0.979,0.081,-2.899,0.102,0.813,1.302,0.944
"2879",51119,"VA","Middlesex",0,0.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.643,-0.135,0.224,0.046,0.416,-0.445,-1.462,0.188,0.094,1.185,-0.756
"2880",51121,"VA","Montgomery",0.011,0.041,3,0,0,0,4,4,4,4,3,0.123,0,0,0,0.164,0.164,0.164,0.164,0.123,0.03,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.386,-0.821,-1.011,-1.008,-1.164,-1.248,-0.477,1.03,-0.869,-1.782,-0.546
"2881",51125,"VA","Nelson",0.065,0.202,1,0,0,0,1,1,1,1,1,0.202,0,0,0,0.202,0.202,0.202,0.202,0.202,0.137,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.58,-2.928,-0.113,0.779,-0.847,0.367,-0.316,0.148,1.274,1.447,-0.967
"2882",51127,"VA","New Kent",0,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.106,-0.657,3.31,0.234,-0.023,-0.419,0.597,0.542,-0.146,-0.392,-0.058
"2883",51131,"VA","Northampton",0.148,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.581,-0.8,-0.968,-1.806,0.592,-0.169,0.551,0.197,-0.414,-1.142,-1.915
"2884",51133,"VA","Northumberland",0.077,0.082,0,0,0,0,1,1,1,1,1,0,0,0,0,0.082,0.082,0.082,0.082,0.082,0.005,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.694,0.227,-0.238,1.299,1.751,-0.121,0.222,0.396,-0.811,-0.605,0.994
"2885",51135,"VA","Nottoway",0,0.064,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.064,0.064,0.064,0.064,0.064,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.129,-0.712,2.007,-0.618,0.759,-0.584,0.574,-0.114,-1.659,0.978,-0.541
"2886",51137,"VA","Orange",0.089,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.341,-2.709,-0.61,1.684,0.831,0.289,-0.425,0.295,0.39,0.68,0.791
"2887",51139,"VA","Page",0.042,0.127,1,1,1,0,2,2,2,2,2,0.127,0.127,0.127,0,0.254,0.254,0.254,0.254,0.254,0.085,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.92,-0.874,0.765,0.474,-1.28,-0.655,0.428,-0.239,-0.363,0.723,-0.36
"2888",51141,"VA","Patrick",0.054,0.112,1,0,0,0,1,1,1,1,1,0.112,0,0,0,0.112,0.112,0.112,0.112,0.112,0.058,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.55,-0.528,-1.05,0.827,-1.376,0.354,1.214,-0.556,-1.21,-0.572,0.619
"2889",51143,"VA","Pittsylvania",0.016,0.016,0,0,0,1,1,1,1,1,1,0,0,0,0.016,0.016,0.016,0.016,0.016,0.016,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.335,0.571,-0.116,-0.427,-0.842,1.843,0.326,-0.432,0.944,0.539,1.597
"2890",51145,"VA","Powhatan",0,0.035,0,0,0,0,1,1,1,1,1,0,0,0,0,0.035,0.035,0.035,0.035,0.035,0.035,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.381,-0.333,0.349,1.269,0.345,0.256,-0.641,-1.263,-0.488,-0.045,-0.125
"2891",51147,"VA","Prince Edward",0.045,0.043,1,0,0,0,1,1,1,1,1,0.043,0,0,0,0.043,0.043,0.043,0.043,0.043,-0.002,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.261,-0.439,-0.488,-0.702,0.358,-1.456,-0.743,0.621,1.347,0.136,1.648
"2892",51149,"VA","Prince George",0,0.026,1,0,0,0,1,1,1,1,1,0.026,0,0,0,0.026,0.026,0.026,0.026,0.026,0.026,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.068,-0.07,-0.48,0.023,1.288,-0.165,1.626,0.261,-0.603,0.029,-0.865
"2893",51153,"VA","Prince William",0.005,0.018,1,0,0,0,6,6,6,6,5,0.018,0,0,0,0.108,0.108,0.108,0.108,0.09,0.013,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.918,-1.368,-1.203,-0.327,1.104,-0.862,0.174,0.753,-0.05,-1.369,1.75
"2894",51155,"VA","Pulaski",0.029,0.088,0,0,0,1,2,3,3,3,3,0,0,0,0.088,0.176,0.264,0.264,0.264,0.264,0.059,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.82,-0.892,1.326,0.383,-0.367,-0.509,0.814,-1.286,-0.255,0.394,0.608
"2895",51157,"VA","Rappahannock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.017,1.243,1.964,-1.159,0.788,0.742,0.483,-0.845,1.388,-0.223,-0.418
"2896",51159,"VA","Richmond",0,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.411,-1.634,-1.46,-1.842,-1.636,-0.008,-0.451,-1.317,-0.264,-1.574,-1.503
"2897",51161,"VA","Roanoke",0.011,0.021,2,0,0,0,2,2,2,2,2,0.042,0,0,0,0.042,0.042,0.042,0.042,0.042,0.01,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.12,0.596,-0.334,-0.199,-1.452,-1.475,-0.537,1.503,1.096,2.651,0.35
"2898",51163,"VA","Rockbridge",0.047,0.089,0,0,0,0,2,2,2,1,2,0,0,0,0,0.178,0.178,0.178,0.089,0.178,0.042,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.834,0.092,-0.14,0.512,-0.366,2.526,1.102,-1.436,0.654,-0.262,0.674
"2899",51165,"VA","Rockingham",0.027,0.013,1,0,0,0,1,1,1,1,1,0.013,0,0,0,0.013,0.013,0.013,0.013,0.013,-0.014,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.9,-0.164,-0.305,-0.596,0.129,0.525,-0.329,0.055,-0.197,0.822,-0.232
"2900",51167,"VA","Russell",0.034,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.168,1.381,0.348,1.679,0.079,-0.315,-0.725,-1.185,-0.739,0.252,-0.731
"2901",51169,"VA","Scott",0,0.091,1,0,0,0,1,1,1,1,1,0.091,0,0,0,0.091,0.091,0.091,0.091,0.091,0.091,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.993,0.383,0.802,-0.05,0.404,-0.332,0.948,-0.075,-1.499,-0.533,0.545
"2902",51171,"VA","Shenandoah",0.024,0.069,2,0,0,0,3,3,3,3,3,0.138,0,0,0,0.207,0.207,0.207,0.207,0.207,0.045,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.159,1.589,-0.076,1.128,-1.746,-1.569,-1.342,-0.394,1.787,-0.025,-0.74
"2903",51173,"VA","Smyth",0,0.064,1,0,0,2,1,2,2,2,2,0.064,0,0,0.128,0.064,0.128,0.128,0.128,0.128,0.064,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.182,0.249,-0.124,-0.239,0.503,0.635,-1.435,-1.111,0.107,-0.407,0.57
"2904",51175,"VA","Southampton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-3.046,-0.645,-0.415,-0.998,1.567,0.744,0.707,0.59,2.036,0.63,-1.658
"2905",51177,"VA","Spotsylvania",0.025,0.023,2,0,0,0,2,2,2,2,2,0.046,0,0,0,0.046,0.046,0.046,0.046,0.046,-0.002,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.353,0.187,-0.693,-1.226,0.66,-2.748,-0.23,0.57,0.588,-0.336,0.232
"2906",51179,"VA","Stafford",0,0.007,1,0,0,0,1,1,1,1,1,0.007,0,0,0,0.007,0.007,0.007,0.007,0.007,0.007,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.525,-1.09,-0.565,-0.641,-0.641,-0.015,0.972,1.305,-0.731,1.066,-0.125
"2907",51181,"VA","Surry",0.141,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.235,0.707,1.194,0.486,1.311,0.919,-1.21,0.139,-1.854,0.204,0.135
"2908",51183,"VA","Sussex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.354,-0.096,-1.062,0.549,-1.128,-0.973,0.14,0.662,0.386,0.181,-0.265
"2909",51185,"VA","Tazewell",0.045,0.095,1,0,0,2,2,2,2,2,2,0.095,0,0,0.19,0.19,0.19,0.19,0.19,0.19,0.05,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.641,-0.102,-1.664,0.208,1.839,-0.835,0.786,-0.738,1.839,1.731,-0.611
"2910",51187,"VA","Warren",0,0.026,1,0,0,0,1,1,1,1,1,0.026,0,0,0,0.026,0.026,0.026,0.026,0.026,0.026,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.442,-0.405,-0.938,0.453,1.81,-0.338,-0.071,0.863,0.12,0.805,-0.083
"2911",51191,"VA","Washington",0.019,0.037,1,0,0,2,2,2,2,2,2,0.037,0,0,0.074,0.074,0.074,0.074,0.074,0.074,0.018,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.088,-1.635,-2.675,0.685,-0.199,0.196,1.273,0.387,0.588,-0.022,-1.275
"2912",51193,"VA","Westmoreland",0,0.114,1,0,0,0,1,1,2,2,2,0.114,0,0,0,0.114,0.114,0.228,0.228,0.228,0.114,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.236,-1.946,-0.879,-0.154,-0.548,-0.236,-0.257,-0.297,0.042,0.275,1.432
"2913",51195,"VA","Wise",0,0.102,2,0,1,3,4,4,4,4,4,0.204,0,0.102,0.306,0.408,0.408,0.408,0.408,0.408,0.102,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.267,-1.961,-0.341,-0.525,-0.744,-0.983,0.567,-0.066,0.245,0.371,0.674
"2914",51197,"VA","Wythe",0.035,0.069,1,0,0,2,2,2,2,2,2,0.069,0,0,0.138,0.138,0.138,0.138,0.138,0.138,0.034,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.789,0.087,-0.626,0.048,0.225,0.837,-0.008,-0.835,-0.971,-0.339,-0.962
"2915",51199,"VA","York",0.016,0.015,0,0,0,0,1,1,1,1,1,0,0,0,0,0.015,0.015,0.015,0.015,0.015,-0.001,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.063,-0.655,0.456,1.13,0.557,-0.224,0.861,-0.405,2.558,-0.587,0.388
"2916",51510,"VA","Alexandria",0.02,0.032,2,0,0,0,5,5,5,5,5,0.064,0,0,0,0.16,0.16,0.16,0.16,0.16,0.012,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.007,-0.712,0.561,1.887,-0.141,-0.821,-0.181,-1.793,-2.194,-0.505,0.673
"2917",51515,"VA","Bedford",0.157,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.379,-0.873,-1.391,0.058,1.768,1.709,0.333,0.343,-1.491,0.422,-0.692
"2918",51520,"VA","Bristol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.249,0.752,-0.36,-0.946,-0.234,1.317,-1.059,-0.304,-0.508,0.099,-0.37
"2919",51530,"VA","Buena Vista",0.161,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00600000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.462,-0.375,1.757,1.135,0.523,0.178,-0.266,-0.523,0.98,-1.045,0.856
"2920",51540,"VA","Charlottesville",0,0.043,2,0,0,0,2,2,2,2,2,0.086,0,0,0,0.086,0.086,0.086,0.086,0.086,0.043,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.755,1.203,1.603,-0.371,-0.955,0.64,-0.299,0.489,1.65,0.464,-0.537
"2921",51550,"VA","Chesapeake",0.009,0.008,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.008,0.008,0.008,0.008,-0.000999999999999999,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.58,0.29,0.411,0.739,-1.962,-0.411,-1.289,1.945,0.391,-1.034,0.229
"2922",51570,"VA","Colonial Heights",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.583,0.889,1.007,-0.306,-0.448,0.134,-2.279,0.084,-0.095,0.192,-0.629
"2923",51580,"VA","Covington",0,0.181,0,0,0,0,1,1,1,1,1,0,0,0,0,0.181,0.181,0.181,0.181,0.181,0.181,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.394,-0.811,-0.814,-0.711,-0.565,0.212,-1.578,-1.901,0.204,-0.515,-1.536
"2924",51590,"VA","Danville",0,0.024,1,1,1,1,1,1,1,1,1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.517,-0.212,-0.833,-1.872,-1.216,-0.479,-1.136,-0.34,1.006,-1.226,1.409
"2925",51595,"VA","Emporia",0,0.189,0,0,0,1,0,1,1,1,1,0,0,0,0.189,0,0.189,0.189,0.189,0.189,0.189,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.765,0.3,-1.062,-1.53,-3.285,1.421,0.515,-0.648,-0.479,-0.749,1.184
"2926",51600,"VA","Fairfax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.075,0.849,0.602,-0.942,-0.022,-0.986,-1.516,0.378,-0.857,-1.756,2.192
