FIPSTXT,State,County,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,DIRSALES07,DIRSALES12,PCH_DIRSALES_07_12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKT09,FMRKT16,PCH_FMRKT_09_16,FMRKTPTH09,FMRKTPTH16,PCH_FMRKTPTH_09_16,FMRKT_SNAP16,PCT_FMRKT_SNAP16,FMRKT_WIC16,PCT_FMRKT_WIC16,FMRKT_WICCASH16,PCT_FMRKT_WICCASH16,FMRKT_SFMNP16,PCT_FMRKT_SFMNP16,FMRKT_CREDIT16,PCT_FMRKT_CREDIT16,FMRKT_FRVEG16,PCT_FMRKT_FRVEG16,FMRKT_ANMLPROD16,PCT_FMRKT_ANMLPROD16,FMRKT_BAKED16,PCT_FMRKT_BAKED16,FMRKT_OTHERFOOD16,PCT_FMRKT_OTHERFOOD16,VEG_FARMS07,VEG_FARMS12,PCH_VEG_FARMS_07_12,VEG_ACRES07,VEG_ACRES12,PCH_VEG_ACRES_07_12,VEG_ACRESPTH07,VEG_ACRESPTH12,PCH_VEG_ACRESPTH_07_12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,PCH_FRESHVEG_FARMS_07_12,FRESHVEG_ACRES07,FRESHVEG_ACRES12,PCH_FRESHVEG_ACRES_07_12,FRESHVEG_ACRESPTH07,FRESHVEG_ACRESPTH12,PCH_FRESHVEG_ACRESPTH_07_12,ORCHARD_FARMS07,ORCHARD_FARMS12,PCH_ORCHARD_FARMS_07_12,ORCHARD_ACRES07,ORCHARD_ACRES12,PCH_ORCHARD_ACRES_07_12,ORCHARD_ACRESPTH07,ORCHARD_ACRESPTH12,PCH_ORCHARD_ACRESPTH_07_12,BERRY_FARMS07,BERRY_FARMS12,PCH_BERRY_FARMS_07_12,BERRY_ACRES07,BERRY_ACRES12,PCH_BERRY_ACRES_07_12,BERRY_ACRESPTH07,BERRY_ACRESPTH12,PCH_BERRY_ACRESPTH_07_12,SLHOUSE07,SLHOUSE12,PCH_SLHOUSE_07_12,GHVEG_FARMS07,GHVEG_FARMS12,PCH_GHVEG_FARMS_07_12,GHVEG_SQFT07,GHVEG_SQFT12,PCH_GHVEG_SQFT_07_12,GHVEG_SQFTPTH07,GHVEG_SQFTPTH12,PCH_GHVEG_SQFTPTH_07_12,FOODHUB16,CSA07,CSA12,PCH_CSA_07_12,AGRITRSM_OPS07,AGRITRSM_OPS12,PCH_AGRITRSM_OPS_07_12,AGRITRSM_RCT07,AGRITRSM_RCT12,PCH_AGRITRSM_RCT_07_12,FARM_TO_SCHOOL09,FARM_TO_SCHOOL13
47021,TN,Cheatham,36,38,5.5555555556,6.4981949458,9.156626506,1.2222617776,1.8531529949,103,211,104.854368932,2.665838445,5.3748376086,101.619029789,0,1,,0,0.0250752257,,0,0,0,0,0,0,0,0,1,100,0,0,1,100,1,100,0,0,15,10,-33.3333333333,46,22,109.0909090909,1.1905686259,1.171765545,-1.5793361693,15,10,-33.3333333333,46,22,-52.1739130435,1.1905686259,0.5604096085,-52.9292477332,6,7,16.6666666667,10,15,50,0.2588192665,0.3820974603,47.630995746,4,10,150,1,8,700,0.0258819267,0.2037853122,687.3653106452,0,0,0,2,3,50,,2330,,,59.3524721706,,0,5,4,-20,3,3,0,74000,,,0,0
47023,TN,Chester,14,13,-7.1428571429,2.8925619835,3.3248081841,0.5234548017,0.0697072296,26,7,-73.0769230769,1.5641920347,0.4067402673,-73.9967818352,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,8,6,-25,29,34,-14.7058823529,1.744675731,1.6850668216,-3.4166182452,8,6,-25,29,34,17.2413793103,1.744675731,1.975595584,13.2356889539,4,3,-25,10,10,0,0.601612321,0.5810575247,-3.4166182452,0,1,,0,,,0,,,0,0,0,0,0,,0,0,,0,0,,0,6,1,-83.3333333333,2,2,0,,,,0,1
47025,TN,Claiborne,34,32,-5.8823529412,3.119266055,3.3862433862,0.5666590091,0.4174471501,74,78,5.4054054054,2.3322512528,2.4587838477,5.4253414907,1,1,0,0.0320071696,0.0314891205,-1.6185407942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,7.6923076923,55,41,34.1463414634,1.7334299852,1.7337578413,0.0189137219,13,14,7.6923076923,55,41,-25.4545454545,1.7334299852,1.2924376635,-25.4404461346,8,9,12.5,28,46,64.2857142857,0.882473447,1.4500520127,64.3167868288,3,3,0,3,7,133.3333333333,0.0945507265,0.2206600889,133.3774653511,0,0,0,0,0,,0,0,,0,0,,0,2,0,-100,1,5,400,,3000,,0,0
47027,TN,Clay,6,12,100,1.2987012987,2.8301886792,0.0086487733,0.0827289524,3,30,900,0.3796987723,3.8481272447,913.4684453566,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,4,,0,,,0,0,,0,4,,0,,,0,,,0,4,,0,13,,0,1.6675218061,,3,0,-100,9,0,-100,1.1390963169,0,-100,1,0,-100,0,0,,0,0,,0,0,,0,2,0,-100,2,4,100,,24000,,0,0
47029,TN,Cocke,40,30,-25,5.6737588652,4.8,0.984845078,0.814642024,219,227,3.6529680365,6.208890905,6.4010377013,3.0947040178,0,1,,0,0.0283937647,,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,27,20,-25.9259259259,642,803,-20.0498132005,18.2014062146,18.103375349,-0.5385895158,27,20,-25.9259259259,642,803,25.0778816199,18.2014062146,22.6433183882,24.4042252629,7,7,0,137,68,-50.3649635036,3.8841007031,1.91749147,-50.6322926064,3,12,300,,10,,,0.2819840397,,0,0,0,1,1,0,,,,,,,0,3,0,-100,5,6,20,,1552000,,1,0
47031,TN,Coffee,50,49,-2,4.9603174603,5.4748603352,0.173852573,0.1234445981,65,75,15.3846153846,1.2494713775,1.4117647059,12.988959276,1,3,200,0.019040003,0.0548626605,188.1441790717,0,0,0,0,0,0,0,0,2,66.6666666667,1,33.3333333333,1,33.3333333333,1,33.3333333333,1,33.3333333333,22,14,-36.3636363636,85,34,150,1.633924109,1.6,-2.0762352941,21,14,-33.3333333333,,34,,,0.64,,17,5,-70.5882352941,65,8,-87.6923076923,1.2494713775,0.1505882353,-87.9478443439,20,7,-65,15,2,-86.6666666667,0.2883395487,0.0376470588,-86.9434980392,0,0,0,0,0,,0,0,,0,0,,0,1,3,200,4,4,0,44000,67000,52.2727272727,0,1
47033,TN,Crockett,14,5,-64.2857142857,2.9787234043,1.3550135501,0.1481481481,,46,,,3.1743841005,,,1,1,0,0.0690035882,0.0693914371,0.5620706405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,-72.7272727273,344,,,23.7388724036,23.5439052768,-0.8212990213,10,2,-80,,,,,,,3,2,-33.3333333333,16,,,1.1041336002,,,7,1,-85.7142857143,9,,,0.6210751501,,,0,0,0,0,0,,0,0,,0,0,,0,0,1,,4,4,0,,,,0,1
47035,TN,Cumberland,88,73,-17.0454545455,10.4513064133,9.554973822,1.1111375479,1.3562201588,467,463,-0.8565310493,8.5634649943,8.1159725144,-5.2256006212,1,1,0,0.0184812138,0.0170488449,-7.7504049101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,-24.2424242424,,,,,,,33,24,-27.2727272727,,6910,,,121.126069275,,17,19,11.7647058824,36,62,72.2222222222,0.6601386291,1.0868040948,64.6327069602,12,8,-33.3333333333,18,9,-50,0.3300693146,0.1577618847,-52.2034076567,2,2,0,3,3,0,,,,,,,0,2,8,300,9,12,33.3333333333,,24000,,0,0
47037,TN,Davidson,18,32,77.7777777778,3.4951456311,8.8888888889,0.4754084191,,55,127,130.9090909091,0.090904433,0.1955898343,115.1598418368,6,14,133.3333333333,0.0094382659,0.0204555749,116.73022506,6,42.8571428571,0,0,1,7.1428571429,0,0,7,50,7,50,7,50,6,42.8571428571,7,50,14,13,-7.1428571429,150,129,16.2790697674,0.2479211809,0.2310116153,-6.8205409368,14,13,-7.1428571429,150,129,-14,0.2479211809,0.1986699891,-19.8656652056,12,2,-83.3333333333,43,,,0.0710707385,,,4,8,100,5,14,180,0.0082640394,0.0215610841,160.902485377,3,2,-33.3333333333,1,0,-100,,0,,,0,,1,1,2,100,2,6,200,,,,1,0
47039,TN,Decatur,10,5,-50,2.1978021978,1.2345679012,0.2701333784,0.1355514479,16,11,-31.25,1.3650712397,0.9435580717,-30.8784740093,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,10,3,-70,42,18,133.3333333333,3.5833120041,3.6026762738,0.5404014411,10,3,-70,42,18,-57.1428571429,3.5833120041,1.5440041173,-56.9112565253,0,8,,0,13,,0,1.1151140847,,0,6,,0,13,,0,1.1151140847,,0,0,0,1,0,-100,,0,,,0,,0,0,0,,7,5,-28.5714285714,,9000,,0,1
47041,TN,DeKalb,31,40,29.0322580645,4.2936288089,6.2794348509,0.1527332306,0.1578670409,110,99,-10,5.9737156511,5.2372639264,-12.3282018727,0,1,,0,0.0516502247,,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,14,18,28.5714285714,30,25,20,1.6291951776,1.5870496747,-2.5868909697,14,18,28.5714285714,30,25,-16.6666666667,1.6291951776,1.3225413955,-18.8224091414,9,9,0,11,35,218.1818181818,0.5973715651,1.8515579538,209.9508014601,1,3,200,,,,,,,0,0,0,1,1,0,,,,,,,0,0,3,,1,1,0,,,,0,0
47043,TN,Dickson,54,69,27.7777777778,4.2023346304,6.0367454068,0.6243496358,1.6553206736,84,231,175,1.7395986497,4.6059059279,164.7683089745,0,1,,0,0.0191681043,,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,21,23,9.5238095238,65,38,71.0526315789,1.3461180028,1.2960341355,-3.7206149183,21,23,9.5238095238,65,38,-41.5384615385,1.3461180028,0.7576814946,-43.71359026,13,11,-15.3846153846,28,21,-25,0.5798662166,0.4187187207,-27.7904611888,10,10,0,7,8,14.2857142857,0.1449665541,0.1595118936,10.0335829505,0,0,0,2,2,0,,,,,,,0,2,7,250,4,13,225,,10000,,0,
47045,TN,Dyer,8,22,175,1.3698630137,4.8997772829,0.0630925033,0.0553546387,39,60,53.8461538462,1.0242403551,1.5691607605,53.2023955854,1,1,0,0.0264473301,0.0265195714,0.2731515859,0,0,1,100,0,0,0,0,1,100,1,100,1,100,1,100,1,100,8,10,25,,,,,,,7,9,28.5714285714,57,97,70.1754385965,1.4969666728,2.5368098962,69.4633516081,1,4,300,,11,,,0.2876794728,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,0,1,2,100,5,1,-80,,,,0,1
47047,TN,Fayette,35,20,-42.8571428571,3.6764705882,2.6845637584,0.3977272727,0.0889986982,140,67,-52.1428571429,3.7885963251,1.7350770426,-54.2026414606,1,1,0,0.0257831636,0.0252589038,-2.033341753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,42.8571428571,61,405,-84.9382716049,1.6507455416,1.5796970089,-4.3040269325,7,9,28.5714285714,61,,,1.6507455416,,,7,4,-42.8571428571,4,20,400,0.1082456093,0.5179334456,378.4798653373,3,4,33.3333333333,,2,,,0.0517933446,,0,0,0,0,0,,0,0,,0,0,,0,5,0,-100,8,10,25,230000,308000,33.9130434783,0,0
47049,TN,Fentress,23,29,26.0869565217,3.6918138042,5.4104477612,0.1787651147,0.2560226275,89,105,17.9775280899,5.0571055174,5.8597019923,15.8706689466,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,20,17,-15,953,1103,-13.5992747053,54.150804023,53.1837714158,-1.7858139405,20,17,-15,,,,,,,4,5,25,7,16,128.5714285714,0.3977498722,0.8929069703,124.489568136,0,1,,0,,,0,,,0,1,,0,0,,0,0,,0,0,,0,0,7,,2,1,-50,,,,0,0
47051,TN,Franklin,52,56,7.6923076923,4.7101449275,6.5040650407,0.1562321381,0.1559813314,123,127,3.2520325203,2.988991762,3.1158762482,4.2450597474,1,1,0,0.0242072137,0.0239808153,-0.9352517986,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,15,9,-40,33,39,-15.3846153846,0.8019246191,0.8096371354,0.961750779,15,9,-40,33,39,18.1818181818,0.8019246191,0.9568438872,19.3184327388,0,5,,0,17,,0,0.417085797,,2,5,150,,,,,,,2,2,0,1,0,-100,,0,,,0,,0,4,4,0,12,6,-50,193000,225000,16.5803108808,0,0
47053,TN,Gibson,41,39,-4.8780487805,3.9084842707,4.6987951807,0.4687696193,0.1928560605,336,280,-16.6666666667,6.9315509345,5.6380001208,-18.6617803999,0,1,,0,0.0202425052,,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,23,15,-34.7826086957,118,56,110.7142857143,2.4342946734,2.3760143366,-2.3941364799,23,15,-34.7826086957,118,56,-52.5423728814,2.4342946734,1.1276000242,-53.6785732447,5,3,-40,32,,,0.660147708,,,3,8,166.6666666667,13,13,0,0.2681850064,0.2617642913,-2.3941364799,0,0,0,1,1,0,,,,,,,0,2,1,-50,3,4,33.3333333333,7000,,,0,1
47055,TN,Giles,57,55,-3.5087719298,3.186137507,3.2505910165,0.4398826979,0.3143418468,141,144,2.1276595745,4.7806333492,4.9782202862,4.1330702997,1,1,0,0.0343855306,0.0341215409,-0.7677346709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,66.6666666667,14,22,-36.3636363636,0.4746728148,0.4839936389,1.9636313351,6,10,66.6666666667,14,22,57.1428571429,0.4746728148,0.7605614326,60.2285635266,9,13,44.4444444444,16,19,18.75,0.5424832169,0.65684851,21.0818122105,12,9,-25,13,12,-7.6923076923,0.4407676138,0.4148516905,-5.8797249214,0,0,0,0,5,,0,6920,,0,239.2311415336,,0,7,2,-71.4285714286,8,7,-12.5,28000,35000,25,0,1
47057,TN,Grainger,57,54,-5.2631578947,5.6547619048,6.1016949153,2.8766173752,4.510840825,498,853,71.2851405622,22.3228293514,37.6883311978,68.833128653,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,63,42,-33.3333333333,441,508,-13.188976378,19.7678067148,19.484823046,-1.4315380197,63,42,-33.3333333333,441,508,15.1927437642,19.7678067148,22.4451022843,13.5437158412,16,3,-81.25,34,22,-35.2941176471,1.5240485903,0.9720319887,-36.2204069539,9,12,33.3333333333,12,16,33.3333333333,0.5378995024,0.7069323554,31.4246159737,1,1,0,11,16,45.4545454545,424416,956112,125.277086632,19024.4296024026,42244.1567622498,122.0521594872,0,4,3,-25,1,7,600,,,,0,
47059,TN,Greene,102,117,14.7058823529,3.3322443646,4.6263345196,0.3766699251,0.3024640897,289,259,-10.3806228374,4.2600235849,3.7731451131,-11.4290088325,2,2,0,0.0301741046,0.0291481454,-3.4001311667,2,100,0,0,0,0,0,0,2,100,2,100,2,100,2,100,2,100,42,36,-14.2857142857,296,489,-39.4683026585,4.3632075472,4.3121658436,-1.1698206663,42,36,-14.2857142857,296,489,65.2027027027,4.3632075472,7.1238145186,63.2701273451,13,17,30.7692307692,40,75,87.5,0.5896226415,1.0926095887,85.3065862506,14,15,7.1428571429,14,42,200,0.2063679245,0.6118613697,196.490538001,1,1,0,0,3,,0,4916,,0,71.6169165101,,0,4,5,25,15,10,-33.3333333333,27000,121000,348.1481481481,0,0
47061,TN,Grundy,15,30,100,4.5731707317,10.7913669065,0.0436503317,0.6343811951,15,112,646.6666666667,1.0677676538,8.218373936,669.6781136875,0,1,,0,0.0746881769,,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,7,16,128.5714285714,25,70,-64.2857142857,1.7796127563,1.8344584679,3.081890226,7,16,128.5714285714,25,70,180,1.7796127563,5.13648371,188.6292926328,3,3,0,,,,,,,5,7,40,2,3,50,0.1423690205,0.2201350161,54.622835339,0,0,0,1,4,300,,3806,,,279.2779571471,,0,0,0,,1,3,200,,,,0,1
47063,TN,Hamblen,31,42,35.4838709677,4.3356643357,7.381370826,0.9443255545,0.7194987607,278,209,-24.8201438849,4.5135731913,3.3323766702,-26.169876306,1,1,0,0.0158647058,0.0156776672,-1.1789605707,1,100,0,0,0,0,1,100,1,100,1,100,1,100,1,100,1,100,11,9,-18.1818181818,,,,,,,11,9,-18.1818181818,,,,,,,3,4,33.3333333333,7,36,414.2857142857,0.1136511235,0.5739978953,405.0525481407,1,1,0,,,,,,,0,2,,0,0,,0,0,,0,0,,0,1,3,200,0,3,,0,,,0,0
47065,TN,Hamilton,38,62,63.1578947368,5.6801195815,11.0516934046,2.9300464915,2.9170684667,271,363,33.9483394834,0.8344007094,1.049885467,25.8250928144,2,7,250,0.0059316379,0.0195673929,229.8817849935,5,71.4285714286,0,0,0,0,0,0,7,100,7,100,7,100,7,100,7,100,16,11,-31.25,39,96,-59.375,0.1200798069,0.1127976122,-6.0644623892,16,11,-31.25,39,96,146.1538461538,0.1200798069,0.2776556607,131.2259387342,14,10,-28.5714285714,39,32,-17.9487179487,0.1200798069,0.0925518869,-22.9246870886,15,11,-26.6666666667,21,18,-14.2857142857,0.0646583576,0.0520604364,-19.4838249051,1,1,0,2,0,-100,,0,,,0,,1,5,5,0,5,7,40,,298000,,0,1
47067,TN,Hancock,18,24,33.3333333333,3.8961038961,5.2516411379,0.5729838132,0.4196314541,40,23,-42.5,5.8685446009,3.4451767525,-41.2941881366,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,8,14,75,45,25,80,6.6021126761,6.7405632115,2.0970641102,8,14,75,45,25,-44.4444444444,6.6021126761,3.7447573397,-43.2794088276,4,3,-25,4,4,0,0.5868544601,0.5991611744,2.0970641102,2,2,0,,,,,,,0,0,0,0,0,,0,0,,0,0,,0,2,2,0,1,0,-100,,0,,1,1
47069,TN,Hardeman,15,26,73.3333333333,2.4038461538,4.4905008636,0.5562687206,0.7965888808,78,241,208.9743589744,2.8022274115,9.086453267,224.2582393414,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,8,14,75,63,178,-64.606741573,2.2633375247,2.3752969121,4.9466500773,8,14,75,63,178,182.5396825397,2.2633375247,6.7111563549,196.5159319644,1,11,1000,,13,,,0.4901406327,,2,12,500,,20,,,0.7540625118,,0,0,0,0,0,,0,0,,0,0,,0,0,4,,21,8,-61.9047619048,36000,226000,527.7777777778,0,0
47071,TN,Hardin,11,25,127.2727272727,1.7656500803,4.2444821732,0.6098107793,0.4792260048,68,106,55.8823529412,2.6170957934,4.0747289921,55.6965932371,1,2,100,0.0380836317,0.0778846528,104.5095213988,0,0,0,0,0,0,0,0,1,50,1,50,1,50,1,50,1,50,7,6,-14.2857142857,21,14,50,0.8082207597,0.8072576305,-0.1191666026,7,6,-14.2857142857,21,14,-33.3333333333,0.8082207597,0.5381717537,-33.4127777351,5,4,-20,9,6,-33.3333333333,0.3463803256,0.2306450373,-33.4127777351,3,4,33.3333333333,,4,,,0.1537633582,,0,0,0,0,4,,0,5320,,0,204.505266395,,0,4,2,-50,12,8,-33.3333333333,42000,42000,0,0,1
47073,TN,Hawkins,93,66,-29.0322580645,5.5258467023,4.5929018789,1.1525060306,1.2259097686,215,222,3.2558139535,3.8134090103,3.9244108964,2.9108308561,1,1,0,0.0173058286,0.0176794017,2.1586549511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,-12.9032258065,122,108,12.962962963,2.1638879035,2.1566582404,-0.334105252,31,27,-12.9032258065,122,108,-11.4754098361,2.1638879035,1.9091728685,-11.7711751411,15,11,-26.6666666667,27,24,-11.1111111111,0.4788932245,0.4242606375,-11.4080935573,10,16,60,11,19,72.7272727273,0.195104647,0.3358730046,72.1501818375,1,0,-100,5,3,-40,7456,8740,17.2210300429,132.2454771195,154.5015821386,16.8293884251,0,8,6,-25,4,7,75,5000,7000,40,1,1
47075,TN,Haywood,11,9,-18.1818181818,2.2403258656,2.1791767554,0.034753899,0.0167202777,16,21,31.25,0.835858322,1.1503697617,37.6273623665,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,13,9,-30.7692307692,33,34,-2.9411764706,1.7239577892,1.8077239113,4.8589427554,13,9,-30.7692307692,33,34,3.0303030303,1.7239577892,1.8625034237,8.0364864753,2,5,150,,43,,,2.3555190359,,5,6,20,2,6,200,0.1044822903,0.3286770748,214.5768282662,0,0,0,3,0,-100,171,0,-100,8.9332358165,0,-100,0,4,1,-75,4,3,-25,,3000,,0,1
47077,TN,Henderson,33,29,-12.1212121212,3.2448377581,3.4360189573,0.8416298881,0.3087381391,164,109,-33.5365853659,5.9919620022,3.8893844781,-35.0899675812,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,9,10,11.1111111111,50,74,-32.4324324324,1.8268176836,1.7841213202,-2.3371989295,9,10,11.1111111111,50,74,48,1.8268176836,2.640499554,44.5409455843,7,9,28.5714285714,9,15,66.6666666667,0.328827183,0.5352363961,62.7713351175,7,4,-42.8571428571,3,4,33.3333333333,0.109609061,0.1427297056,30.217068094,0,1,,1,0,-100,,0,,,0,,0,2,1,-50,3,6,100,5000,6000,20,0,0
47079,TN,Henry,32,34,6.25,3.3402922756,4.1162227603,0.1754578353,0.0972029576,96,89,-7.2916666667,3.0157383847,2.7509040893,-8.781739715,1,1,0,0.0313715648,0.0309501702,-1.3432373878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,-40,72,42,71.4285714286,2.2618037885,2.2254504992,-1.607269805,15,9,-40,72,42,-41.6666666667,2.2618037885,1.2981794579,-42.6042407196,6,5,-16.6666666667,13,21,61.5384615385,0.4083812396,0.6490897289,58.9421026228,7,2,-71.4285714286,5,,,0.1570697075,,,1,2,100,4,1,-75,17680,,,555.398485848,,,0,2,0,-100,8,9,12.5,40000,17000,-57.5,0,0
47081,TN,Hickman,34,35,2.9411764706,5.222734255,5.4773082942,1.3524506813,0.8508005259,133,110,-17.2932330827,5.4307880768,4.5563747825,-16.1010387787,1,2,100,0.0420079815,0.0823214653,95.9662481992,0,0,0,0,0,0,0,0,1,50,1,50,1,50,1,50,1,50,9,12,33.3333333333,22,31,-29.0322580645,0.8983258473,0.9112749565,1.4414712948,9,12,33.3333333333,22,31,40.9090909091,0.8983258473,1.2840692569,42.9402550064,6,9,50,40,32,-20,1.6333197223,1.3254908458,-18.8468229641,5,8,60,3,8,166.6666666667,0.1224989792,0.3313727115,170.5105901196,1,1,0,3,4,33.3333333333,25530,,,1042.4663127807,,,0,3,11,266.6666666667,6,14,133.3333333333,23000,29000,26.0869565217,0,0
47083,TN,Houston,5,11,120,1.3089005236,3.2544378698,0.7474518686,0.3904506917,33,35,6.0606060606,4.0150869936,4.1567695962,3.5287554884,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,6,500,,23,,,,,1,6,500,,23,,,2.7315914489,,1,1,0,,,,,,,5,7,40,8,5,-37.5,0.9733544227,0.593824228,-38.9919833729,0,0,0,1,1,0,,,,,,,0,2,0,-100,3,4,33.3333333333,,,,0,0
47085,TN,Humphreys,45,32,-28.8888888889,7.0532915361,5.3511705686,1.4178482068,1.4352185595,136,219,61.0294117647,7.3892963869,11.9678670966,61.9622014061,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,11,9,-18.1818181818,25,21,19.0476190476,1.3583265417,1.366194874,0.5792666266,11,9,-18.1818181818,25,,,1.3583265417,,,6,6,0,14,18,28.5714285714,0.7606628634,0.9836603093,29.3161999485,4,1,-75,6,,,0.32599837,,,0,0,0,0,0,,0,0,,0,0,,0,1,1,0,2,13,550,,199000,,0,0
47087,TN,Jackson,28,28,0,4.7700170358,5.6112224449,0.7864726701,0.6055712556,40,30,-25,3.5115442016,2.6084688288,-25.7173289279,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,8,6,-25,14,13,7.6923076923,1.2290404705,1.2172854534,-0.9564385706,8,6,-25,,13,,,1.1303364925,,3,2,-33.3333333333,,,,,,,1,3,200,,,,,,,0,0,0,1,0,-100,,0,,,0,,0,1,2,100,7,7,0,,6000,,0,1
47089,TN,Jefferson,56,57,1.7857142857,4.6242774566,5.8103975535,0.7127510828,1.1261921036,209,346,65.5502392344,4.1646739997,6.617070512,58.8856777858,1,2,100,0.0193341325,0.0373587373,93.2268609321,0,0,0,0,0,0,0,0,1,50,1,50,1,50,1,50,1,50,13,25,92.3076923077,368,110,234.5454545455,7.3330145066,7.0378090994,-4.0257033028,13,25,92.3076923077,368,110,-70.1086956522,7.3330145066,2.1036929373,-71.3120308786,12,16,33.3333333333,46,110,139.1304347826,0.9166268133,2.1036929373,129.5037529716,5,8,60,20,22,10,0.3985333971,0.4207385875,5.5717263669,0,0,0,1,0,-100,,0,,,0,,0,1,6,500,2,15,650,,120000,,0,
47091,TN,Johnson,27,26,-3.7037037037,5.2631578947,5.4621848739,1.8255937611,0.6066622546,103,55,-46.6019417476,5.6556116846,3.034817635,-46.3397099325,3,4,33.3333333333,0.1666111296,0.2253013405,35.2258645939,1,25,0,0,0,0,0,0,1,25,1,25,1,25,1,25,1,25,35,20,-42.8571428571,36,36,0,1.976718647,1.9864260884,0.4910886719,35,20,-42.8571428571,36,36,0,1.976718647,1.9864260884,0.4910886719,9,3,-66.6666666667,14,15,7.1428571429,0.7687239183,0.8276775368,7.669023577,16,2,-87.5,41,,,2.2512629036,,,0,0,0,1,0,-100,,0,,,0,,0,2,3,50,0,0,,0,0,,0,1
47093,TN,Knox,89,84,-5.6179775281,7.2712418301,9.2105263158,1.2178130967,3.7199124726,236,544,130.5084745763,0.5631168038,1.2332888231,119.011191781,3,9,200,0.0068850766,0.0197311305,186.5782273552,2,22.2222222222,0,0,0,0,0,0,9,100,9,100,8,88.8888888889,9,100,9,100,35,25,-28.5714285714,88,38,131.5789473684,0.2099757573,0.1995026037,-4.9877918009,35,25,-28.5714285714,88,38,-56.8181818182,0.2099757573,0.0861488516,-58.9720010049,16,14,-12.5,42,34,-19.0476190476,0.1002157024,0.0770805514,-23.0853552674,18,12,-33.3333333333,24,23,-4.1666666667,0.0572661156,0.052142726,-8.9466338092,1,1,0,1,3,200,,,,,,,0,5,5,0,3,9,200,,25000,,0,1
47095,TN,Lake,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,0,0,0,,1,0,-100,,0,,0,1
47097,TN,Lauderdale,23,17,-26.0869565217,3.8205980066,3.7199124726,0.490663759,0.1902078921,216,185,-14.3518518519,7.7969894957,6.6886004555,-14.2156025833,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,35,17,-51.4285714286,568,323,75.8513931889,20.5031945999,20.5358111284,0.1590802271,35,17,-51.4285714286,568,,,20.5031945999,,,2,1,-50,,,,,,,4,3,-25,,,,,,,0,0,0,0,0,,0,0,,0,0,,0,4,1,-75,3,4,33.3333333333,43000,29000,-32.5581395349,0,0
47099,TN,Lawrence,80,120,50,4.3431053203,7.6972418217,0.737715716,1.2530061425,336,818,143.4523809524,8.180755746,19.4050386677,137.2034964766,2,2,0,0.04840974,0.0464241777,-4.1015761008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,84,13.5135135135,295,470,-37.2340425532,7.1825087651,6.9981496418,-2.5667789534,74,84,13.5135135135,295,470,59.3220338983,7.1825087651,11.1495943445,55.2325894641,11,16,45.4545454545,16,25,56.25,0.3895597974,0.593063529,52.2394078854,51,50,-1.9607843137,34,33,-2.9411764706,0.8278145695,0.7828438582,-5.4324619253,0,0,0,3,5,66.6666666667,4200,6368,51.619047619,102.2594468251,151.065142098,47.7273218155,0,12,21,75,12,8,-33.3333333333,72000,37000,-48.6111111111,0,1
